Theta,Phi
2.573706518,4.83217294
2.574405297,6.239624752
2.574554665,3.220244138
2.574696712,0.031731573
2.57504146,5.535551103
2.575555593,1.388969523
2.57626315,2.78012393
2.576465325,4.067581374
2.5765713,4.621776782
2.577322402,6.19337042
2.577353159,6.02676926
2.57749234,6.1426054
2.577510708,4.237322246
2.577517149,4.870177886
2.577633608,0.138654965
2.578008467,6.251681453
2.578145251,0.116504989
2.578151382,4.961808341
2.57842522,2.19903494
2.578562043,6.123225266
2.579318261,2.0575599
2.579593295,2.938872673
2.579631222,5.420633876
2.580094827,1.312494264
2.58020627,2.06327135
2.580243887,1.344436897
2.580294858,3.937693125
2.580381964,4.156759881
2.58064424,6.044774018
2.580653573,2.197789964
2.581280022,2.866978884
2.581327361,4.802624119
2.581952085,0.664209853
2.58216704,3.22463809
2.582435641,0.083886325
2.58258209,0.880928663
2.58345371,1.2482283
2.58395295,2.674812598
2.584138129,1.397004964
2.58435765,1.75722379
2.5847385,6.02739887
2.584980985,2.216987372
2.58510566,2.31519109
2.585496405,2.335665547
2.585955732,3.684478972
2.586329274,1.673352379
2.58644528,2.3755339
2.586742087,3.079472032
2.586965764,2.839941035
2.587235901,2.869021896
2.587365438,4.77124261
2.587497867,4.973710812
2.58794379,2.149079258
2.588373106,5.354983706
2.58843358,1.89434684
2.58866305,1.08129188
2.588728956,3.896806972
2.58878573,0.525079398
2.589109302,4.991085712
2.589316563,6.168123636
2.589912275,5.631909058
2.590195573,1.487956833
2.590965362,2.238818272
2.591376885,2.651587384
2.59169937,2.873509043
2.592201871,2.062914862
2.59227229,2.26523985
2.592960949,5.596229622
2.593238249,2.98649151
2.593928894,3.248715797
2.59420737,1.3872272
2.59446703,2.88936183
2.59447535,1.372622163
2.594621,0.868930273
2.594761029,5.517065164
2.59530315,6.188118
2.59546838,0.08491504
2.595826474,6.16934848
2.596107248,3.641016704
2.596298586,2.938657982
2.596340455,4.519575409
2.59641927,1.39350659
2.596434835,5.301691345
2.596949548,2.03220753
2.59697955,3.61026835
2.597394054,0.610219888
2.597874302,3.956505294
2.598114628,3.727562138
2.59862935,0.55890082
2.59913282,1.86091317
2.599555192,4.985017854
2.59970101,0.543629999
2.59973296,0.5194486
2.59993541,5.206376911
2.600249667,3.334346228
2.600338736,0.670253697
2.600770643,5.199149003
2.60089455,1.94569467
2.600990475,1.574869297
2.600996402,0.816108136
2.601056256,1.338869502
2.6017736,4.365508581
2.601775376,3.734787067
2.60207323,1.4697988
2.60264658,2.88135539
2.60282017,0.41637094
2.60313006,0.74141154
2.603365986,5.177802084
2.603483564,6.014338053
2.603796755,1.942745469
2.60399055,1.759622495
2.604125145,3.845575463
2.605163452,2.979466712
2.605175,6.11269458
2.60549997,0.352397072
2.605585871,5.596003129
2.605809126,0.049487354
2.60716971,2.06916985
2.60776052,3.72879566
2.608135578,0.123178821
2.608392362,1.978595791
2.60846579,5.12311214
2.608995772,4.776330928
2.609578908,3.006164057
2.609784678,0.75523206
2.609828975,1.700740913
2.609832729,0.750279572
2.609891239,0.680417531
2.609935119,0.775005788
2.610517958,5.145321941
2.610715505,0.484833514
2.610755352,2.292542736
2.611519775,3.994195562
2.611592751,1.900802128
2.61165583,0.35431836
2.611990328,4.459546679
2.612000719,5.06153754
2.61202442,2.95273554
2.61207094,2.17463022
2.612386058,5.025617889
2.612569725,4.531804355
2.6130966,6.04135945
2.613625503,3.811329242
2.61384597,1.893097999
2.614097472,4.615005367
2.614695233,5.54257263
2.614926519,1.93528697
2.614934429,0.508714427
2.61494749,5.03549913
2.61534242,5.16860102
2.615428807,0.786837332
2.615965806,2.214197121
2.616199199,5.215908352
2.616398562,2.359418881
2.616892455,1.636554306
2.616978553,3.279603332
2.617163252,3.74399407
2.617243554,0.176980504
2.617746195,0.665246574
2.617785584,5.532456264
2.61791949,1.6049394
2.61815572,3.53199199
2.619183906,6.248536005
2.619495212,2.290343989
2.620356844,4.869051835
2.620948367,1.304383328
2.62098999,2.80587798
2.621196777,4.710032782
2.62142983,0.644529781
2.621575756,2.082186025
2.621740767,2.515003418
2.621776743,3.539046231
2.621910225,2.026885484
2.622178445,2.191302454
2.622218544,0.721772505
2.622342457,5.186935902
2.622370559,3.169906477
2.62262066,5.36974314
2.622783985,4.050763321
2.622804639,3.956812531
2.623509584,1.657252248
2.623543417,3.706775718
2.623694972,2.394334899
2.62376235,3.820500902
2.624081364,4.579016507
2.624223539,2.197041493
2.624247552,1.989181536
2.624336086,0.791522476
2.624394928,1.663414554
2.624439702,2.127886652
2.62461044,0.064472951
2.624870536,5.275205319
2.625035885,4.073965628
2.625221102,5.080777534
2.62536087,1.69718884
2.625788971,2.531043803
2.62579897,3.62670848
2.625915889,0.332323548
2.626272965,0.055556014
2.627247714,2.313990523
2.627288702,0.147256267
2.627498744,1.619647843
2.6276958,0.86690382
2.627695905,5.746816614
2.627703086,3.463090981
2.627723294,0.996552461
2.628189483,5.279887322
2.628501104,2.319742041
2.62884412,5.13566204
2.628953476,0.916976466
2.629148299,2.490290316
2.629459636,5.977782706
2.62999656,5.195864812
2.630003115,2.595179816
2.63070678,5.470483367
2.630792644,2.886393682
2.630957629,3.788858566
2.63099995,5.345374914
2.631048166,4.450073093
2.631315031,0.127967564
2.632180515,0.076429787
2.632281307,3.980675165
2.63242433,0.03229613
2.632565097,5.99325342
2.633235034,3.987477065
2.633283169,4.438430003
2.63335985,0.75341123
2.633491061,5.660148401
2.633536278,5.788187286
2.633908541,4.418480045
2.63415084,5.17886119
2.63445094,1.592933183
2.634483579,2.303577664
2.634521865,4.661635826
2.634999395,0.859419227
2.635166404,3.141593431
2.635285639,4.286240285
2.635642914,1.737965435
2.63584571,3.50648661
2.63672235,1.61504409
2.636880965,5.723915397
2.63717857,0.923524458
2.63719788,3.807944978
2.63813424,1.603128813
2.638222539,4.586337785
2.63887447,2.42314995
2.639313039,4.389160974
2.639759074,5.319076482
2.639963833,3.193879461
2.640075452,2.738796993
2.640649291,6.065089078
2.64065088,6.00391829
2.640764888,1.180543763
2.640909006,2.957695308
2.641035023,2.267411176
2.64106205,4.38006013
2.641403693,5.489114509
2.641414123,5.360285123
2.642029047,2.33101413
2.642221998,5.600145333
2.642378228,4.776973993
2.642406438,2.492061922
2.642472852,0.53687716
2.64262541,1.258879149
2.642896137,1.749715337
2.642938564,5.745098591
2.643513189,1.783048274
2.643870375,5.382113163
2.643945483,3.85004154
2.644222526,0.916366155
2.644279869,5.990279668
2.644472839,1.561972931
2.644781572,2.622194976
2.644994696,4.188282781
2.6450619,2.098052337
2.645188503,4.473037034
2.64548737,0.33842907
2.645731867,1.55856448
2.64677796,4.00221449
2.646807987,4.858995886
2.646846272,5.056099336
2.646943951,4.436272465
2.647039193,1.174993377
2.647058707,1.452984877
2.647104822,2.992554724
2.64769327,3.00578919
2.64777373,4.569849257
2.648474737,1.473462171
2.64849504,3.469675872
2.648631302,3.401892169
2.649337735,3.389095453
2.649356578,2.280819567
2.649760942,0.684420026
2.649937502,4.369841079
2.650015895,6.13134856
2.65003169,0.270026353
2.650246446,1.860123593
2.65095747,5.87468844
2.651149299,0.403646838
2.651345453,1.322152226
2.651355593,2.012177722
2.651548685,1.704925688
2.651701148,4.829945623
2.651906445,4.429537801
2.652686958,0.997021949
2.653032671,2.852841177
2.65308816,3.424636747
2.653176615,5.577119712
2.65343202,4.256852226
2.653514028,2.205795972
2.653593966,5.186350113
2.65442155,0.89018325
2.654597611,4.726164004
2.654759932,5.896513586
2.655407349,3.27758285
2.655591782,5.146070778
2.656776657,0.417530961
2.657121114,5.501034212
2.657272857,1.834143747
2.657330315,3.57020531
2.657594212,3.079963482
2.657667305,5.135941036
2.657898822,3.338946569
2.65820096,5.27261626
2.658301711,4.147747899
2.65982898,2.40738944
2.65990698,0.04501819
2.660949043,0.185320509
2.66201352,2.61184515
2.662175591,3.804941417
2.662378135,3.18390547
2.662527982,6.085288978
2.662576167,4.967220059
2.662711096,0.781433509
2.662824288,3.528644861
2.662920225,5.740337752
2.662979235,4.798692337
2.663403991,0.84054193
2.663715776,5.246390365
2.663884859,1.627569998
2.66397965,1.78616796
2.664240046,5.194277139
2.66447226,2.40409318
2.664611681,1.307249568
2.66466574,1.22192995
2.665062097,2.540862926
2.665826234,4.217649482
2.665840306,6.174580752
2.665880763,3.206589726
2.66596913,2.1077793
2.666461431,4.427963367
2.666711794,2.348163448
2.666828669,3.393145868
2.666832319,5.663199425
2.667111571,3.354957922
2.66756933,3.929732006
2.667611639,3.694686622
2.6683293,2.05971715
2.66836162,2.56975258
2.66897752,4.82373659
2.66941882,1.89099004
2.66969239,4.98880511
2.670092946,1.502866476
2.670262433,4.123294072
2.67033082,3.15528462
2.670429736,5.930771975
2.670463026,1.258262499
2.670490894,2.071246125
2.671276901,3.801082411
2.67154236,3.41078093
2.67169429,1.47960586
2.67211082,5.82889086
2.672358038,0.557412071
2.672458832,1.478752235
2.672510973,3.006632695
2.672761512,3.168997687
2.673344593,2.165239956
2.673381789,2.900184266
2.67341584,4.41912705
2.673699208,5.073451961
2.67370537,2.13619581
2.673837841,3.85271114
2.673849743,0.04489418
2.67405399,0.3724378
2.674182363,2.377583817
2.674256747,5.360457787
2.674358618,5.251955994
2.67438229,0.302421551
2.674402082,3.171551186
2.67455299,5.64806227
2.674580293,4.662414379
2.674647483,4.590253273
2.674779222,0.543028682
2.674963052,6.252925277
2.675123451,2.60592863
2.67529524,5.279792897
2.675311209,2.321994751
2.675417894,5.547853435
2.675620788,1.363157587
2.676106254,1.646006636
2.676114808,1.363787155
2.676217415,5.031867055
2.67669082,5.96852376
2.67672737,3.0896201
2.676793493,2.660462731
2.676970438,0.042488497
2.677412221,5.12584187
2.67747522,0.494725318
2.67749037,0.68375985
2.677775043,5.298043367
2.67794103,1.07626826
2.67845956,2.09049692
2.678476763,5.823417186
2.678770072,5.692295618
2.67920421,4.68393586
2.679220424,4.53620963
2.67923842,4.29349239
2.679259938,0.731684868
2.679263871,2.164358969
2.679571124,0.709924154
2.679748385,2.65060551
2.679818647,0.737444379
2.68019847,1.02256143
2.680218503,1.027569124
2.680225215,5.709609792
2.68024108,3.531444463
2.68054085,2.86617071
2.681988169,0.663399902
2.681989156,3.229053173
2.682141989,4.460928899
2.682249999,0.873781939
2.682606903,3.889207154
2.682670389,5.550726103
2.682903171,3.760671716
2.682960455,3.824292192
2.68296501,1.844306316
2.68332313,0.26433482
2.683558751,0.687441369
2.683654739,1.1802903
2.68375809,3.94596375
2.683945315,5.003021438
2.683948244,4.008679043
2.683973698,1.60594535
2.684247052,0.954019354
2.685072084,5.251193236
2.685429179,2.511136453
2.68558081,0.73609856
2.685822715,3.150430468
2.686053208,3.51796347
2.686063315,2.865236412
2.68610331,6.093113594
2.6870984,2.776276257
2.68728502,1.54434679
2.68747752,1.51094501
2.68809038,0.137458112
2.688175565,1.227243069
2.688236019,2.719953512
2.688656906,0.638785453
2.688688392,5.302540826
2.68869679,4.504608339
2.68874143,5.15321133
2.689440666,0.066686361
2.68977559,5.660727984
2.689806752,5.291088847
2.689928884,1.156900972
2.690577279,5.037850825
2.69065466,0.81493074
2.690660983,1.386395941
2.690710581,5.672430075
2.690839717,2.437003236
2.690983814,4.564094926
2.691067029,1.115193504
2.69111134,5.460465523
2.691239022,5.9730164
2.691272849,2.328183933
2.691293297,2.147050966
2.69132597,1.511363152
2.69143167,5.66211833
2.691730929,5.297178434
2.691970696,1.554023936
2.69255897,2.22421065
2.692581129,1.375899528
2.692686843,0.799163653
2.69309933,4.295722594
2.693761578,3.693046423
2.693902232,2.890043653
2.694498634,2.903590529
2.695121453,3.707525656
2.69534068,3.5393154
2.695476083,1.268627922
2.695521473,5.930087741
2.69577641,2.54068764
2.695821441,4.194250053
2.695826839,1.82770447
2.696066813,5.391627281
2.696092231,5.853337372
2.69644267,1.535037957
2.696506694,1.609196807
2.696886948,5.4456011
2.69691718,4.77863793
2.697219984,6.192115334
2.697917274,1.022458282
2.69875403,0.49804445
2.698927677,0.721754363
2.699007545,3.481561569
2.69909727,2.076222764
2.699401647,1.404750652
2.699688775,4.067800723
2.700241101,4.6499774
2.70036923,5.45113606
2.700842113,0.544686139
2.70113648,3.01670822
2.70163647,2.026085185
2.701831691,5.954054083
2.702053972,2.094462235
2.702203662,2.114971826
2.70223469,6.00268935
2.70236754,1.93388133
2.703629461,6.135556405
2.70486641,5.343868516
2.705005703,1.752451271
2.705093327,1.956626788
2.705297938,4.977975737
2.706651004,2.463558202
2.707573009,6.066806231
2.707640657,0.735764064
2.707701394,3.830817768
2.707922807,2.316635093
2.7080772,5.78256592
2.70891055,4.4121971
2.708997526,3.657923815
2.709242885,0.946785271
2.709317706,1.762419372
2.709392916,2.41234462
2.709393112,2.454910634
2.709980163,5.965594582
2.710142318,2.531534176
2.710245674,1.997490465
2.710400014,0.29092029
2.710914483,3.753682794
2.711228238,1.431109901
2.711294421,5.812152057
2.711456733,5.542255486
2.711494966,4.331049215
2.711555451,5.108883836
2.711731267,2.818131544
2.711888578,1.065891142
2.712054067,0.651835603
2.712123716,0.392072252
2.712135988,6.096119794
2.712667192,2.641122252
2.712976072,4.229476048
2.71358378,5.6108792
2.713952998,5.469616879
2.71519407,2.5492947
2.715489495,2.408624421
2.715515177,3.934468144
2.71560868,6.05931271
2.716400341,2.504678968
2.71651105,1.00250731
2.717426032,5.352027341
2.717468247,5.572105567
2.718051723,4.410891917
2.718212041,4.958448841
2.718240915,4.434162162
2.718948555,5.497490843
2.719546303,4.170691353
2.71980827,0.80308088
2.71989447,4.3657228
2.719967491,3.897712068
2.72006584,0.9612323
2.720330591,0.138195
2.720617223,4.146228631
2.720651046,3.375605847
2.720745547,0.016795313
2.721104264,2.460532121
2.721137541,5.569578894
2.721170349,2.498436914
2.721728,1.02688224
2.72206446,1.20666278
2.722279317,0.019982656
2.722512988,0.585309258
2.722649738,5.010358704
2.7227155,1.50565432
2.72280579,3.39512417
2.72282315,1.768597
2.7230541,0.4263609
2.723068279,5.367332126
2.72338057,5.62582378
2.72361181,2.46710362
2.72364968,4.183051992
2.723836939,4.396961256
2.72387788,5.49343677
2.723884139,5.255956087
2.72407369,2.48164534
2.72413975,4.66574149
2.724190888,5.317612851
2.724574413,6.019315779
2.724645433,0.73651149
2.72466295,0.900204752
2.724799243,1.785267768
2.724862464,1.466071389
2.724980237,1.833463865
2.725178138,3.689211661
2.72561876,0.41803718
2.725627286,2.101214238
2.725801453,1.237940261
2.726010863,6.278635274
2.726390382,5.7583552
2.726734373,0.648528348
2.726838485,1.656289026
2.726969925,3.832049915
2.726995219,4.350268103
2.727355536,0.440511332
2.728085067,1.292780997
2.728416958,2.758564863
2.729029373,0.972884486
2.729076713,6.173840235
2.729655072,4.318321399
2.729684375,5.880938629
2.729705635,2.392832317
2.7300018,5.578964188
2.730133892,0.244187465
2.730391503,5.137803158
2.731347757,2.138987111
2.73141538,5.41678008
2.731806512,0.397918324
2.731973624,0.96077281
2.7319904,3.26366643
2.732110113,2.500669553
2.732115141,3.029643895
2.732131198,3.360090215
2.73216081,0.60668792
2.732211899,0.546275044
2.73234501,2.69233926
2.73245543,3.96043607
2.73288429,3.03024101
2.733301167,1.422638602
2.733382974,5.450907086
2.733791415,5.841539356
2.734208225,3.077089948
2.734797611,1.760670823
2.734864467,2.025338447
2.735060297,0.875645955
2.73534833,2.46186268
2.735690188,1.603770532
2.73572172,4.21845986
2.73592575,4.3861887
2.736207156,2.569105584
2.736238723,3.231560694
2.736286992,1.496588945
2.736380266,1.422531058
2.73646326,1.587713092
2.736502492,2.086606654
2.737052608,6.169825862
2.737078182,3.16966795
2.73715693,4.99128374
2.73728995,0.727993908
2.737420626,3.293491581
2.737706731,4.098602806
2.73772815,4.652313889
2.738073853,5.407998853
2.738604429,1.956065818
2.739027244,4.510588104
2.739117049,0.29052127
2.739379781,4.845579216
2.739404133,5.975342542
2.73958958,4.98379936
2.73968832,0.25778258
2.73985069,3.94968514
2.740300257,0.109536386
2.74038841,0.15702644
2.74080526,3.84015311
2.740806442,3.570751818
2.74112852,0.2535913
2.741164171,2.598286408
2.741699544,2.258049798
2.74171807,1.87955414
2.74177098,0.14916519
2.74181926,6.237767473
2.742252791,5.186162047
2.742433771,1.19760833
2.742711903,1.822277673
2.742809197,4.588314478
2.74313085,1.85561051
2.743150184,1.558734845
2.743314662,4.559551565
2.74399839,1.27302085
2.744156239,1.539500149
2.74436148,1.582166646
2.74439054,4.97154955
2.744604001,3.513664702
2.74489951,4.48816715
2.745019693,3.082990748
2.745061452,0.94197714
2.745128295,3.165198187
2.74522436,5.68984521
2.745555331,3.547475293
2.74565028,4.932241613
2.74607745,1.15222769
2.74618404,6.16170374
2.746721057,4.150917913
2.746919351,6.241068073
2.74701437,0.0639262
2.74732331,4.87376509
2.74734166,0.47884243
2.747455004,5.509634935
2.747546848,1.845678953
2.747569227,4.402769587
2.747777223,3.396256961
2.74778263,5.38179499
2.747962076,2.853140058
2.748096133,1.337924696
2.748192319,2.757096684
2.748261367,0.92325276
2.74860166,6.261818517
2.748813857,6.19521394
2.749019932,1.632965166
2.749358119,0.549163055
2.749889234,3.48225499
2.749984812,2.661661943
2.750172334,1.951484272
2.75035356,2.0502691
2.750860767,0.083689042
2.751122065,5.956920666
2.751583303,1.283638039
2.752336271,4.108097985
2.752413859,4.283959438
2.752599365,3.339211128
2.752915852,0.042723858
2.753054735,1.61591254
2.753161946,0.983632096
2.753773734,2.298592868
2.754016613,4.720115154
2.754558487,5.354722885
2.754595842,3.371502616
2.754597102,1.753952869
2.75472376,6.06282395
2.754825035,1.552981807
2.754927382,1.719693808
2.754941968,2.090124028
2.754987798,5.94122534
2.754993661,3.238635231
2.755034,2.513052158
2.75518977,5.98841818
2.755764991,2.036634418
2.755824921,5.082545504
2.756035678,2.079407343
2.756134338,4.891652267
2.756203585,3.900997721
2.75627782,3.28862257
2.756338054,2.067580804
2.756717992,3.491534602
2.756737719,5.487672301
2.75678557,4.16723996
2.75694655,2.16979089
2.757011659,0.626091429
2.757350712,2.034309058
2.75742901,0.766191614
2.757622333,4.991970155
2.757942657,1.557609543
2.758044744,2.791112352
2.758144324,0.988811153
2.75832814,0.37750279
2.758919036,0.292315792
2.758955877,0.29130377
2.759309375,6.043962675
2.759375976,3.83680581
2.75956018,4.1864114
2.759773855,6.27180458
2.759809495,1.753633066
2.760243416,1.086872718
2.760297634,4.615185125
2.760419276,2.937340663
2.76049698,5.51316573
2.76066912,1.71793692
2.761062368,3.57345567
2.761064452,6.24727695
2.761095315,2.520454469
2.761565813,3.010002436
2.761739846,5.803948293
2.76193557,4.85164674
2.762873822,5.470007013
2.762918628,1.14958058
2.763016053,5.764086748
2.763213499,0.26631493
2.763235475,0.950578021
2.76354846,6.072944045
2.76362897,3.73344722
2.763631218,0.219478037
2.76369169,0.21051528
2.763987182,5.126442344
2.76427545,0.13308957
2.764353445,1.119620667
2.764466458,4.410140652
2.76535074,0.653814027
2.765499719,2.116024779
2.765637206,5.098302569
2.765946429,4.315447983
2.765956403,5.962764505
2.7660259,1.821548195
2.766215197,0.496273606
2.76630683,0.083624027
2.76642848,0.499676221
2.76650512,2.22308614
2.766552856,2.016684666
2.766639316,2.647273291
2.76670843,5.65228599
2.766743678,1.444977102
2.76690543,4.96453578
2.766980568,4.714600634
2.767014767,3.331805055
2.767332657,5.657757667
2.767485753,4.527318186
2.767661051,1.415765473
2.767728214,3.585276707
2.767917534,4.353968961
2.767978571,3.663136919
2.768082136,1.55162641
2.768578655,0.048920409
2.769269016,0.953165834
2.769310769,1.12289958
2.769454652,1.630624107
2.769568494,2.377210703
2.770290914,1.858915326
2.770348436,1.658550313
2.770435765,0.105990293
2.77063115,0.77492367
2.77066072,4.64263305
2.771227222,1.487484344
2.771568451,3.62959559
2.771859926,2.301844888
2.77207099,0.76904659
2.772114773,4.846876234
2.772993744,6.212955174
2.773032818,0.411275501
2.773272161,6.155220962
2.773602909,4.98349398
2.77448694,5.943177486
2.775079139,2.355744894
2.775172642,0.988171698
2.775293046,0.406879236
2.775403711,1.174258861
2.775773975,3.602723754
2.77626411,4.35845651
2.776848169,2.710353499
2.776999928,3.189029066
2.777169508,2.707067761
2.777329905,4.657186922
2.77737111,5.993171781
2.777531233,0.922276157
2.77754289,1.03465149
2.77763779,3.89291421
2.777758646,2.228783211
2.777954074,2.01754042
2.77800631,0.747849
2.778103847,6.259751624
2.778591874,0.424202536
2.778695003,0.618363823
2.779029003,2.448089546
2.77930197,4.6396874
2.779644676,4.760279662
2.779674105,2.360690633
2.779913048,3.107273808
2.7799611,2.023473232
2.780066613,4.388254462
2.780292487,5.710641917
2.780356932,3.924026898
2.78097143,0.84508019
2.781119288,0.89669561
2.7814327,6.07772649
2.781713932,3.984905303
2.781815211,0.954545424
2.781987848,5.467272168
2.782339192,0.318789163
2.782407204,2.833641255
2.78257345,5.93234038
2.782668892,0.712633745
2.783233184,2.799756657
2.783715962,0.382954325
2.784495689,0.596459614
2.784818603,0.506928143
2.784851396,1.054378642
2.784937053,0.689676095
2.785054479,3.349651362
2.78506209,3.87964441
2.785240417,1.977715978
2.78545046,1.20265936
2.785546415,5.388874426
2.785620025,4.383184141
2.785642856,1.321559266
2.785681905,0.846001939
2.786204744,2.532007024
2.786601337,0.371919372
2.78664017,0.07994261
2.786668629,3.393895559
2.786670252,5.451909569
2.786957751,0.713330629
2.787184452,5.854174446
2.787236538,3.077251527
2.787412734,3.734654946
2.787597073,2.811037873
2.787737463,2.634054208
2.787960562,2.828914715
2.788021727,1.363021438
2.788026574,3.564559842
2.78811648,2.32572152
2.788198413,4.544216589
2.788291081,6.013275331
2.78841884,0.24084918
2.788468474,1.173152447
2.788535871,1.093251573
2.788683839,1.845055852
2.78884654,3.14520249
2.78904007,4.318258921
2.789165747,0.433443024
2.789448872,5.798828596
2.789743851,1.230511426
2.789779568,4.209034629
2.789796834,1.606794613
2.789797384,1.940822812
2.790055142,4.262801104
2.79005799,0.75108854
2.790228999,1.240295978
2.790461093,0.887884693
2.79078747,3.81511406
2.791104803,2.172738813
2.791112892,2.268671634
2.79145738,0.991938554
2.791612325,3.515506493
2.79162358,2.365712819
2.79174409,6.00925649
2.79182662,6.23583525
2.79197602,5.91422481
2.792006767,0.64316262
2.79231653,2.10204764
2.7925692,2.26093604
2.793074723,5.211006341
2.79311122,5.3887818
2.793310633,4.644880727
2.793401779,0.020969538
2.79367415,3.65113836
2.794186707,5.442394077
2.794311315,6.120973642
2.795316232,6.282838343
2.795401152,1.789367644
2.795455878,2.071543138
2.79561392,4.321623346
2.796079594,5.07196575
2.7960946,2.255170357
2.796263544,0.163466556
2.796618637,0.484817711
2.796693336,4.218239313
2.79673167,3.48408466
2.796788458,0.606930691
2.79776597,0.582044806
2.79820249,5.00064451
2.79841275,0.24039916
2.799324381,5.487237052
2.799531842,1.439143115
2.799647411,5.361264313
2.799919681,3.047737847
2.799999609,1.641081298
2.800138634,5.041970185
2.80065499,1.77610686
2.801347907,5.252259279
2.80143123,3.33875784
2.801731679,5.701595414
2.801742428,3.731863725
2.802028198,3.631944725
2.802374974,1.412894938
2.802652512,5.400217932
2.80269054,6.265661287
2.802726364,2.572005559
2.802824746,5.845519775
2.803276969,2.498904258
2.803297072,3.129956281
2.803532716,3.914827505
2.80355933,4.675573784
2.803726029,5.638964577
2.803948853,1.352880521
2.804088491,1.30103421
2.804145789,2.854570348
2.80444765,4.843204007
2.80452522,2.46191489
2.804527518,3.757989822
2.8045846,5.19373285
2.804778804,3.121389629
2.804865867,3.229935484
2.804911749,4.549940418
2.8049713,3.48560366
2.805077035,4.482862698
2.805125646,5.020276197
2.80520209,6.26262885
2.805451049,0.31855106
2.805464881,2.222016432
2.805558472,3.763655832
2.8055742,3.06199477
2.80559249,2.63762207
2.805624523,3.766754808
2.80569348,4.8908645
2.805853264,4.346244625
2.806715482,5.457614491
2.80728404,4.11577596
2.80748898,6.19062455
2.808776522,2.689961994
2.808927998,5.085678385
2.80893423,1.95723051
2.809170555,4.031469651
2.80999804,0.131266926
2.81019843,1.731252783
2.810656012,6.215258267
2.810829058,4.470741959
2.81083717,2.73927788
2.810846536,2.605923422
2.810857704,6.042472726
2.81095506,1.82257347
2.811176126,2.331649884
2.811204205,6.151523391
2.811419459,4.795594501
2.81157092,0.04341826
2.811958403,4.262620322
2.8119935,4.94412283
2.812259079,3.651791267
2.812289156,1.392605619
2.812346086,4.428052644
2.8127828,3.84529745
2.813625033,4.415579075
2.813636023,3.490366265
2.813841,0.28167635
2.813883669,1.449892765
2.814502773,0.963810214
2.81450614,3.737543177
2.814595062,3.809643801
2.814760616,6.130560497
2.814933571,4.374883956
2.814955883,0.881849977
2.815125524,5.453444476
2.815276954,5.217583244
2.815336149,4.968382532
2.815999209,2.645579952
2.816121988,6.04654098
2.81629057,3.91061755
2.816343275,1.248989347
2.816487274,3.489445435
2.8171603,4.724632829
2.817198558,3.320779945
2.817375811,6.258924544
2.817717426,2.335912965
2.81773232,0.83431143
2.817769935,0.236341525
2.817858864,0.572305775
2.818255588,1.742498114
2.818308656,5.561719246
2.818357273,3.314372238
2.818566296,3.601136171
2.818621562,6.214198253
2.8190941,0.566264306
2.819118572,6.197757657
2.819390629,4.344678176
2.819443268,3.263445485
2.819477796,4.465068669
2.819782859,6.05384307
2.81992954,6.10998663
2.820002532,3.537506556
2.820058901,0.112809028
2.820521683,3.613351259
2.82053586,5.142268841
2.820718484,0.831845562
2.82081619,0.195229185
2.820902156,3.461536099
2.820976624,2.623531812
2.821138483,3.330391309
2.821747177,3.044738302
2.821786379,1.819518731
2.82201707,4.83938233
2.822069143,0.591364843
2.822277831,6.149821456
2.822405767,2.519718473
2.822507539,5.065636618
2.82253303,0.09886512
2.82265764,4.27694628
2.822834325,3.575558069
2.823259614,1.316334701
2.823950098,5.373785355
2.824204252,3.114230109
2.82420895,4.06518158
2.824391843,5.347990667
2.82449043,4.71044733
2.824554843,6.165331975
2.825731355,3.168552821
2.8257828,4.916554737
2.82617566,1.0106905
2.826204319,5.995024663
2.826297549,4.783797005
2.826416144,3.736290312
2.826875908,2.55794157
2.826958375,2.958795676
2.827146305,4.60713935
2.827585753,5.889660518
2.82762846,2.59045275
2.82783823,5.95303512
2.828101985,5.74918214
2.82827106,5.70133431
2.828275879,2.534878974
2.82834084,0.2554005
2.829026361,4.858403747
2.82904263,0.82278307
2.830386811,5.348733392
2.83047588,3.079146749
2.830641673,6.184454668
2.830688794,2.39616081
2.831200045,6.275231372
2.831660798,5.918303912
2.831843447,5.455205246
2.832067666,3.981271635
2.832429281,3.499565701
2.832774093,3.683631364
2.832980032,5.131360411
2.833206841,5.412068683
2.83321443,3.015548136
2.833220366,3.10517728
2.833789217,4.349699876
2.833813673,4.781318648
2.833866329,6.170211511
2.8339141,1.413226949
2.8339535,2.80171867
2.834109971,6.131280806
2.834121293,2.261617254
2.834461827,1.563565319
2.83472605,0.31613861
2.834908501,1.143351732
2.835001438,5.561935477
2.835229331,5.443219299
2.83526755,2.333297522
2.835401367,0.815631749
2.83569048,2.537261755
2.835895909,1.008361588
2.83592979,5.289354509
2.83604187,3.26028685
2.836284361,1.965929094
2.837593699,2.729215502
2.83778255,3.880820314
2.837787127,6.128266229
2.837888136,2.327712439
2.838251557,3.011867733
2.838406282,5.894225459
2.838548733,4.116047711
2.83876239,1.68354447
2.838893886,1.731794525
2.839131313,6.036478946
2.839296707,6.074029968
2.83943489,3.12749997
2.83978299,2.613948776
2.839879878,4.749245561
2.8399329,3.59808415
2.839933733,3.457539082
2.840201685,3.589475836
2.840249901,0.17029147
2.841082397,1.384817594
2.841422857,3.173773709
2.841635952,2.629575529
2.841686353,3.194421571
2.841746,2.74331861
2.841757287,0.968719683
2.841809296,2.018485604
